global_rate_negative_words,title_subjectivity,title_sentiment_polarity,shares,shares_2,shares_4,data_channel_encoded,num_tokens_title,num_tokens_content,links_to_words_ratio,images_to_words_ratio,videos_to_words_ratio,weekday,is_weekend
0.011765,0.0,0.0,530,0,low,1,10,156,0.05128205128205128,0.00641025641025641,0.0,2,0
0.014625,0.5,0.3,2500,1,medium,3,11,274,0.10948905109489052,0.014598540145985401,0.0036496350364963502,2,0
0.011684,0.3,0.1,2000,1,medium,1,7,259,0.16216216216216217,0.04247104247104247,0.0,2,0
0.015769,0.0,0.0,1700,1,medium,0,14,311,0.12218649517684887,0.09646302250803858,0.003215434083601286,2,0
0.004505,0.0,0.0,3700,1,medium,5,8,294,0.02040816326530612,0.0,0.0,2,0
0.015464,0.5,0.5,1100,0,medium,5,13,258,0.023255813953488372,0.007751937984496124,0.0,2,0
0.015723,1.0,0.0,1000,0,medium,5,6,1155,0.006926406926406926,0.0008658008658008658,0.0,2,0
0.017754,0.535714,0.285714,663600,1,very_high,5,11,2966,0.009103169251517195,0.00033715441672285906,0.00033715441672285906,2,0
0.028519,1.0,0.0,9200,1,high,5,6,322,0.024844720496894408,0.003105590062111801,0.003105590062111801,2,0
0.014354,0.0,0.0,1800,1,medium,5,8,203,0.024630541871921183,0.0049261083743842365,0.0049261083743842365,2,0
0.020173,0.0,0.0,20700,1,high,5,9,175,0.05142857142857143,0.005714285714285714,0.005714285714285714,2,0
0.035889,0.58,-0.11333,1600,1,medium,0,7,307,0.03908794788273615,0.003257328990228013,0.003257328990228013,2,0
0.005698,0.0,0.0,761,0,low,0,12,2631,0.0034207525655644243,0.005701254275940707,0.0,2,0
0.013274,0.0,0.0,2900,1,medium,5,7,1594,0.0075282308657465494,0.014429109159347553,0.0006273525721455458,2,0
0.027638,0.175,-0.1,1000,0,medium,0,5,407,0.009828009828009828,0.007371007371007371,0.002457002457002457,2,0
0.012587,0.0,0.0,3400,1,medium,0,8,681,0.13656387665198239,0.12187958883994127,0.0014684287812041115,2,0
0.030189,0.0,0.0,4100,1,high,5,9,581,0.0068846815834767644,0.0017211703958691911,0.0017211703958691911,2,0
0.004545,0.4375,0.1875,8800,1,high,1,11,344,0.011627906976744186,0.005813953488372093,0.0,2,0
0.019755,0.0,0.0,1700,1,medium,1,10,264,0.08333333333333333,0.0,0.056818181818181816,2,0
0.013619,0.5,0.5,4800,1,high,1,11,382,0.031413612565445025,0.002617801047120419,0.0,2,0
0.004785,0.454545,0.136364,2000,1,medium,0,8,161,0.08074534161490683,0.062111801242236024,0.0,2,0
0.016435,0.0,0.0,1300,0,medium,0,12,254,0.13385826771653545,0.11811023622047244,0.003937007874015748,2,0
0.012384,0.6,0.4,7500,1,high,0,9,209,0.03827751196172249,0.004784688995215311,0.004784688995215311,2,0
0.015552,0.633333,5.55e-17,3800,1,medium,0,11,112,0.03571428571428571,0.05357142857142857,0.008928571428571428,2,0
0.013605,0.0,0.0,1200,0,medium,1,8,446,0.011210762331838564,0.004484304932735426,0.0,2,0
0.019654,0.0,0.0,900,0,low,0,8,125,0.104,0.424,0.0,2,0
0.016038,0.4,0.1,2300,1,medium,3,8,101,0.1782178217821782,0.0297029702970297,0.0,2,0
0.012931,0.0,0.0,2400,1,medium,3,10,271,0.06642066420664207,0.055350553505535055,0.0,2,0
0.022599,0.5,0.5,2700,1,medium,2,10,623,0.019261637239165328,0.0016051364365971107,0.004815409309791332,2,0
0.020961,1.0,-1.0,4500,1,high,4,11,381,0.026246719160104987,0.0026246719160104987,0.0,2,0
0.012371,0.1,-0.1,1900,1,medium,5,8,1659,0.003616636528028933,0.0012055455093429777,0.0,2,0
0.018349,0.375,-0.125,1200,0,medium,0,11,1061,0.03298774740810556,0.0,0.000942507068803016,2,0
0.021413,0.522222,0.288889,2200,1,medium,0,9,131,0.26717557251908397,0.0,0.2366412213740458,2,0
0.029821,0.1,-0.05,948,0,low,0,12,668,0.01347305389221557,0.0014970059880239522,0.0,2,0
0.016598,0.533333,0.2,1100,0,medium,2,12,1078,0.0055658627087198514,0.0027829313543599257,0.0,2,0
0.018104,0.0,0.0,902,0,low,2,9,454,0.019823788546255508,0.03303964757709251,0.0,2,0
0.020668,0.0625,0.0,1900,1,medium,2,7,136,0.10294117647058823,0.014705882352941176,0.007352941176470588,2,0
0.010345,0.0,0.0,886,0,low,2,13,163,0.03067484662576687,0.08588957055214724,0.0,2,0
0.036496,0.0,0.0,1500,1,medium,1,9,394,0.01015228426395939,0.0025380710659898475,0.0,2,0
0.015038,0.125,0.0,2400,1,medium,5,9,215,0.04186046511627907,0.013953488372093023,0.0,2,0
0.024561,0.0,0.0,1400,0,medium,1,10,347,0.040345821325648415,0.008645533141210375,0.0,2,0
0.02843,0.0,0.0,1100,0,medium,4,12,614,0.021172638436482084,0.004885993485342019,0.0016286644951140066,2,0
0.010127,0.1,0.0,1200,0,medium,0,11,183,0.04371584699453552,0.01639344262295082,0.0,2,0
0.010714,0.7,-0.1,2100,1,medium,0,5,251,0.027888446215139442,0.00398406374501992,0.00398406374501992,2,0
0.00365,0.338889,0.222222,1000,0,medium,0,7,509,0.009823182711198428,0.0019646365422396855,0.0019646365422396855,2,0
0.002817,0.0,0.0,13600,1,high,1,11,564,0.031914893617021274,0.0017730496453900709,0.0017730496453900709,2,0
0.010526,0.0,0.0,12600,1,high,2,13,722,0.00554016620498615,0.018005540166204988,0.0,2,0
0.016911,0.4,0.2,1100,0,medium,5,9,729,0.012345679012345678,0.0013717421124828531,0.0,2,0
0.015403,0.3,0.0,3000,1,medium,1,10,255,0.023529411764705882,0.00392156862745098,0.0,2,0
0.002632,0.25,0.25,1000,0,medium,1,11,244,0.04918032786885246,0.004098360655737705,0.0,2,0
0.018152,0.3,0.2,2800,1,medium,2,8,350,0.008571428571428572,0.008571428571428572,0.0,2,0
0.008357,0.0,0.0,753,0,low,5,6,78,0.07692307692307693,0.01282051282051282,0.0,2,0
0.017344,0.0,0.0,1600,1,medium,3,10,863,0.013904982618771726,0.013904982618771726,0.0,2,0
0.015625,0.25,0.125,1900,1,medium,1,8,776,0.003865979381443299,0.002577319587628866,0.0,3,0
0.015817,0.1,0.0,1000,0,medium,5,7,331,0.03625377643504532,0.00906344410876133,0.0,3,0
0.011976,0.875,-0.5,834,0,low,0,11,573,0.019197207678883072,0.013961605584642234,0.0017452006980802793,3,0
0.016667,0.0,0.0,1500,1,medium,3,4,337,0.032640949554896145,0.01483679525222552,0.0,3,0
0.017241,0.5,0.15,1500,1,medium,3,9,1586,0.007566204287515763,0.0006305170239596469,0.0,3,0
0.021818,0.9,-0.6,2300,1,medium,5,8,166,0.10240963855421686,0.012048192771084338,0.030120481927710843,3,0
0.026446,0.616667,0.116667,1500,1,medium,0,9,1646,0.003037667071688943,0.0006075334143377885,0.001215066828675577,3,0
0.027027,0.5,-0.5,885,0,low,0,7,109,0.10091743119266056,0.009174311926605505,0.0,3,0
0.011799,0.0,0.0,847,0,low,0,5,609,0.06732348111658457,0.0,0.031198686371100164,3,0
0.007194,0.0,0.0,2500,1,medium,1,9,449,0.011135857461024499,0.004454342984409799,0.0,3,0
0.02069,0.0,0.0,671,0,low,0,7,107,0.12149532710280374,0.09345794392523364,0.009345794392523364,3,0
0.015468,0.3,0.0,835,0,low,0,8,582,0.022336769759450172,0.003436426116838488,0.0,3,0
0.022613,0.0,0.0,6100,1,high,4,9,448,0.013392857142857142,0.004464285714285714,0.0,3,0
0.003731,0.0,0.0,928,0,low,4,8,140,0.014285714285714285,0.007142857142857143,0.0,3,0
0.017182,0.0,0.0,1600,1,medium,1,8,116,0.06896551724137931,0.008620689655172414,0.0,3,0
0.029136,0.75,0.0,720,0,low,0,7,178,0.07303370786516854,0.0056179775280898875,0.0,3,0
0.005714,0.0,0.0,67700,1,very_high,0,11,1269,0.0015760441292356187,0.0007880220646178094,0.0,3,0
0.021531,0.0,0.0,1300,0,medium,1,9,378,0.005291005291005291,0.0026455026455026454,0.0,3,0
0.047847,0.4,-0.4,931,0,low,0,12,248,0.016129032258064516,0.08064516129032258,0.004032258064516129,3,0
0.021277,0.85,0.45,6400,1,high,3,7,543,0.01841620626151013,0.001841620626151013,0.0,3,0
0.024,0.333333,0.25,1900,1,medium,2,12,846,0.02127659574468085,0.024822695035460994,0.002364066193853428,3,0
0.007407,0.0,0.0,827,0,low,1,10,151,0.033112582781456956,0.006622516556291391,0.0,3,0
0.012658,0.7,0.2,9000,1,high,5,10,390,0.015384615384615385,0.002564102564102564,0.002564102564102564,3,0
0.015385,0.0,0.0,3900,1,medium,5,8,147,0.034013605442176874,0.013605442176870748,0.0,3,0
0.011494,1.0,0.125,6100,1,high,0,9,1180,0.005932203389830509,0.000847457627118644,0.0,3,0
0.020979,0.0,0.0,725,0,low,0,10,163,0.012269938650306749,0.012269938650306749,0.0,3,0
0.024351,0.0,0.0,1400,0,medium,5,12,383,0.031331592689295036,0.0026109660574412533,0.0,3,0
0.012931,0.7,-0.4,7700,1,high,4,13,222,0.036036036036036036,0.0045045045045045045,0.0045045045045045045,3,0
0.025086,0.9,-0.6,1200,0,medium,0,8,245,0.044897959183673466,0.00816326530612245,0.0,3,0
0.023192,0.166667,0.166667,3700,1,medium,2,12,349,0.06017191977077364,0.0,0.045845272206303724,3,0
0.006579,0.0,0.0,938,0,low,0,5,246,0.06097560975609756,0.0,0.0,3,0
0.039906,0.318182,0.045455,612,0,low,0,7,597,0.01340033500837521,0.0016750418760469012,0.0,3,0
0.026194,0.0,0.0,1400,0,medium,2,10,447,0.024608501118568233,0.0044742729306487695,0.0022371364653243847,3,0
0.013423,0.45,0.25,2500,1,medium,1,9,829,0.0048250904704463205,0.0024125452352231603,0.0,3,0
0.025948,0.656875,0.186875,9300,1,high,4,12,128,0.1171875,0.0703125,0.0,3,0
0.029703,0.0,0.0,1100,0,medium,0,10,288,0.020833333333333332,0.010416666666666666,0.003472222222222222,3,0
0.013043,0.2,0.125,6300,1,high,1,7,348,0.011494252873563218,0.008620689655172414,0.0,3,0
0.008929,0.5,0.2,1200,0,medium,0,12,581,0.0017211703958691911,0.0017211703958691911,0.0,3,0
0.012534,1.0,0.0,2300,1,medium,2,10,423,0.026004728132387706,0.014184397163120567,0.004728132387706856,3,0
0.032468,0.0,0.0,5400,1,high,0,11,96,0.07291666666666667,0.010416666666666666,0.0,3,0
0.023569,0.0,0.0,1500,1,medium,0,10,388,0.04381443298969072,0.041237113402061855,0.0,3,0
0.010601,0.0,0.0,2700,1,medium,5,11,203,0.034482758620689655,0.009852216748768473,0.0,3,0
0.017065,0.3,0.2,1200,0,medium,0,5,420,0.04047619047619048,0.0,0.02619047619047619,3,0
0.029851,0.0,0.0,1500,1,medium,2,7,705,0.0070921985815602835,0.0014184397163120568,0.0028368794326241137,3,0
0.006623,0.0,0.0,1200,0,medium,5,11,470,0.00851063829787234,0.0,0.002127659574468085,3,0
0.019694,0.05,-0.05,1600,1,medium,0,6,121,0.14049586776859505,0.049586776859504134,0.0,3,0
0.022321,0.288889,-0.15556,686,0,low,2,8,266,0.011278195488721804,0.03383458646616541,0.0037593984962406013,3,0
0.014035,0.333333,0.25,1600,1,medium,2,8,174,0.13218390804597702,0.06321839080459771,0.0,3,0
0.015957,0.0,0.0,13700,1,high,5,3,616,0.00487012987012987,0.0016233766233766235,0.0016233766233766235,3,0
0.0181,1.0,-0.25,2100,1,medium,0,7,137,0.10218978102189781,0.072992700729927,0.0072992700729927005,3,0
0.017766,0.066667,0.033333,1300,0,medium,1,10,855,0.008187134502923977,0.0035087719298245615,0.0,3,0
0.02103,0.6,-0.3,1500,1,medium,2,9,146,0.0273972602739726,0.00684931506849315,0.00684931506849315,3,0
0.025688,0.0,0.0,6200,1,high,2,7,160,0.13125,0.13125,0.00625,3,0
0.017595,0.6,-0.3,942,0,low,0,10,146,0.3082191780821918,0.14383561643835616,0.00684931506849315,3,0
0.012809,0.513333,0.253333,1100,0,medium,2,7,105,0.09523809523809523,0.0,0.1523809523809524,3,0
0.030651,0.0,0.0,683,0,low,1,7,375,0.010666666666666666,0.005333333333333333,0.0,3,0
0.041935,1.0,-0.625,2600,1,medium,0,15,897,0.022296544035674472,0.016722408026755852,0.0011148272017837235,3,0
0.014764,0.427273,0.118182,5100,1,high,1,10,452,0.01991150442477876,0.00663716814159292,0.0,3,0
0.015487,0.2,-0.2,984,0,medium,2,11,127,0.007874015748031496,0.007874015748031496,0.0,3,0
0.0,0.0,0.0,2800,1,medium,4,11,316,0.012658227848101266,0.006329113924050633,0.0,3,0
0.013158,0.0,0.0,3600,1,medium,1,8,236,0.05508474576271186,0.0635593220338983,0.0,3,0
0.007246,0.0,0.0,1100,0,medium,0,6,131,0.03816793893129771,0.007633587786259542,0.007633587786259542,3,0
0.021978,0.75,2.78e-17,1300,0,medium,1,11,1670,0.0011976047904191617,0.0,0.0005988023952095808,3,0
0.032419,0.75,0.8,3100,1,medium,3,9,419,0.028639618138424822,0.021479713603818614,0.0,3,0
0.018789,1.0,0.0,2000,1,medium,0,6,181,0.049723756906077346,0.011049723756906077,0.0,3,0
0.02,0.0,0.0,50700,1,very_high,5,8,204,0.024509803921568627,0.014705882352941176,0.004901960784313725,3,0
0.029915,0.0,0.0,1100,0,medium,0,7,261,0.04597701149425287,0.0038314176245210726,0.0,3,0
0.008658,0.2,0.2,1400,0,medium,0,13,156,0.09615384615384616,0.057692307692307696,0.0,3,0
0.008493,0.0,0.0,1500,1,medium,5,7,113,0.07079646017699115,0.008849557522123894,0.0,3,0
0.013369,0.333333,0.25,937,0,low,1,9,433,0.006928406466512702,0.0023094688221709007,0.0,3,0
0.006667,0.0,0.0,1200,0,medium,2,8,407,0.002457002457002457,0.002457002457002457,0.0,3,0
0.012097,0.0,0.0,3800,1,medium,5,8,446,0.01569506726457399,0.002242152466367713,0.0,3,0
0.008772,0.0,0.0,3700,1,medium,0,10,156,0.07051282051282051,0.038461538461538464,0.0,4,0
0.031977,0.433333,-0.16667,872,0,low,0,8,388,0.01804123711340206,0.005154639175257732,0.0,4,0
0.017578,0.5,0.5,1100,0,medium,0,8,712,0.011235955056179775,0.0014044943820224719,0.0,4,0
0.010638,0.5,0.5,993,0,medium,2,11,262,0.03816793893129771,0.022900763358778626,0.003816793893129771,4,0
0.012559,0.0,0.0,1400,0,medium,5,10,219,0.091324200913242,0.0410958904109589,0.0045662100456621,4,0
0.013483,0.516667,0.466667,58,0,very_low,2,10,80,0.0875,0.0125,0.0125,4,0
0.012704,0.6,0.0,3400,1,medium,0,10,356,0.042134831460674156,0.011235955056179775,0.0,4,0
0.0199,0.5,-0.5,2900,1,medium,5,10,488,0.014344262295081968,0.0020491803278688526,0.0,4,0
0.013347,1.0,0.0,2200,1,medium,5,11,333,0.07807807807807808,0.003003003003003003,0.0,4,0
0.050725,0.2,0.2,13200,1,high,2,8,99,0.06060606060606061,0.030303030303030304,0.010101010101010102,4,0
0.020101,0.0,0.0,1400,0,medium,1,12,412,0.009708737864077669,0.0048543689320388345,0.0024271844660194173,4,0
0.018519,0.427273,0.118182,1600,1,medium,0,10,518,0.007722007722007722,0.0019305019305019305,0.0,4,0
0.016129,1.0,0.5,2000,1,medium,0,7,369,0.01084010840108401,0.051490514905149054,0.005420054200542005,4,0
0.005175,0.75,0.4,895,0,low,0,9,1775,0.0050704225352112674,0.0005633802816901409,0.0005633802816901409,4,0
0.018051,1.0,-1.0,555,0,low,0,11,104,0.038461538461538464,0.009615384615384616,0.0,4,0
0.014056,0.5,0.136364,656,0,low,0,10,585,0.03418803418803419,0.0017094017094017094,0.0,4,0
0.01699,0.0,0.0,1200,0,medium,0,8,144,0.10416666666666667,0.006944444444444444,0.006944444444444444,4,0
0.030769,0.517857,0.267857,3000,1,medium,5,8,59,0.05084745762711865,0.01694915254237288,0.01694915254237288,4,0
0.029014,0.05,-0.2,1600,1,medium,0,9,58,0.05172413793103448,0.034482758620689655,0.0,4,0
0.008746,0.27,0.08,2200,1,medium,5,12,728,0.009615384615384616,0.0,0.0013736263736263737,4,0
0.016028,0.0,0.0,2200,1,medium,1,8,246,0.036585365853658534,0.0040650406504065045,0.0,4,0
0.017366,0.95,0.75,2000,1,medium,0,8,489,0.02044989775051125,0.002044989775051125,0.0,4,0
0.024242,0.527273,-0.08182,521,0,low,2,6,371,0.029649595687331536,0.0,0.01078167115902965,4,0
0.008785,0.0,0.0,4000,1,high,5,11,53,0.16981132075471697,0.03773584905660377,0.0,4,0
0.028571,0.0,0.0,1000,0,medium,5,9,495,0.00808080808080808,0.0,0.00404040404040404,4,0
0.017018,0.0,0.1,3400,1,medium,2,8,333,0.021021021021021023,0.15015015015015015,0.003003003003003003,4,0
0.020157,0.4,0.0,1400,0,medium,2,7,993,0.011077542799597181,0.013091641490433032,0.0,4,0
0.0,0.0,0.0,1400,0,medium,0,6,603,0.0,0.01658374792703151,0.0,4,0
0.018868,0.1,-0.1,5800,1,high,3,9,304,0.019736842105263157,0.0,0.0,4,0
0.010753,0.65,0.0,15800,1,high,2,7,655,0.012213740458015267,0.012213740458015267,0.0,4,0
0.022544,0.0,0.0,7500,1,high,0,8,116,0.09482758620689655,0.008620689655172414,0.008620689655172414,4,0
0.012048,0.9,0.4,1400,0,medium,0,9,184,0.03804347826086957,0.043478260869565216,0.0,4,0
0.008333,0.916667,-0.25,604,0,low,0,8,65,0.09230769230769231,0.015384615384615385,0.0,4,0
0.033898,0.333333,0.25,860,0,low,5,10,202,0.034653465346534656,0.0049504950495049506,0.0,4,0
0.039526,0.0,0.1,2200,1,medium,0,7,455,0.026373626373626374,0.004395604395604396,0.002197802197802198,4,0
0.0,0.284848,0.178788,2300,1,medium,5,9,123,0.07317073170731707,0.008130081300813009,0.0,4,0
0.013142,0.0,0.0,1800,1,medium,3,12,595,0.05714285714285714,0.03865546218487395,0.0,4,0
0.017901,0.0,0.0,2500,1,medium,0,7,376,0.018617021276595744,0.1356382978723404,0.0,4,0
0.023881,0.0,0.0,1900,1,medium,1,12,355,0.04788732394366197,0.011267605633802818,0.0,4,0
0.02907,0.0,0.0,1400,0,medium,1,11,392,0.007653061224489796,0.0,0.002551020408163265,4,0
0.021523,0.2,0.2,2000,1,medium,5,7,257,0.054474708171206226,0.0038910505836575876,0.0,4,0
0.018817,1.0,-1.0,828,0,low,0,10,205,0.06341463414634146,0.00975609756097561,0.0,4,0
0.020033,0.0,0.0,5600,1,high,1,6,113,0.1504424778761062,0.09734513274336283,0.0,4,0
0.012626,0.0,0.0,4500,1,high,5,8,343,0.023323615160349854,0.0,0.0,4,0
0.009146,0.5,0.318182,2500,1,medium,2,6,208,0.014423076923076924,0.004807692307692308,0.014423076923076924,4,0
0.034934,0.5,0.0,1600,1,medium,2,8,147,0.034013605442176874,0.006802721088435374,0.013605442176870748,4,0
0.006135,0.1875,-0.125,5900,1,high,2,11,469,0.0042643923240938165,0.0,0.0021321961620469083,4,0
0.010791,0.0,0.0,2300,1,medium,5,9,699,0.020028612303290415,0.001430615164520744,0.0,4,0
0.01497,0.0,0.0,3800,1,medium,5,9,263,0.03802281368821293,0.0038022813688212928,0.0,4,0
0.014286,0.5,0.5,4500,1,high,5,10,374,0.045454545454545456,0.016042780748663103,0.0,4,0
0.034749,0.166667,-0.16667,2400,1,medium,0,11,230,0.030434782608695653,0.004347826086956522,0.0,4,0
0.014098,0.833333,0.433333,1400,0,medium,3,9,620,0.025806451612903226,0.0032258064516129032,0.0,4,0
0.022595,0.65,0.35,3300,1,medium,2,10,138,0.06521739130434782,0.057971014492753624,0.028985507246376812,4,0
0.005988,0.3125,0.0,3500,1,medium,0,10,513,0.007797270955165692,0.003898635477582846,0.0,5,1
0.0,0.0,0.0,2000,1,medium,0,10,311,0.00964630225080386,0.003215434083601286,0.0,5,1
0.025237,0.1,0.2,1100,0,medium,0,7,100,0.05,0.01,0.02,5,1
0.012552,0.454545,0.136364,4600,1,high,0,12,246,0.012195121951219513,0.0040650406504065045,0.0,5,1
0.027888,0.7,-0.12955,4600,1,high,0,10,1075,0.0027906976744186047,0.0018604651162790699,0.0,5,1
0.010753,0.0,0.0,1300,0,medium,0,10,952,0.017857142857142856,0.0010504201680672268,0.0021008403361344537,5,1
0.008322,0.454545,0.136364,4100,1,high,1,12,307,0.07166123778501629,0.009771986970684038,0.0,5,1
0.022727,0.454545,0.136364,2400,1,medium,0,9,214,0.06074766355140187,0.06074766355140187,0.0,5,1
0.007168,0.288889,-0.15556,7500,1,high,5,8,310,0.041935483870967745,0.0032258064516129032,0.0,5,1
0.018312,0.5,0.3,4000,1,high,3,11,225,0.14666666666666667,0.09333333333333334,0.0,5,1
0.0,0.783333,0.316667,3000,1,medium,0,10,243,0.0411522633744856,0.02880658436213992,0.0,5,1
0.01418,0.4,0.025,3200,1,medium,1,8,533,0.01125703564727955,0.005628517823639775,0.001876172607879925,5,1
0.007634,0.5,0.5,2500,1,medium,2,6,741,0.016194331983805668,0.010796221322537112,0.001349527665317139,5,1
0.009479,0.0,0.0,1200,0,medium,2,6,109,0.045871559633027525,0.009174311926605505,0.0,5,1
0.024865,0.0,0.0,2700,1,medium,1,9,257,0.038910505836575876,0.0038910505836575876,0.0,5,1
0.014388,0.3,0.2,5300,1,high,4,9,294,0.07482993197278912,0.006802721088435374,0.0,5,1
0.012019,1.0,0.5,2100,1,medium,5,5,128,0.1875,0.09375,0.0,5,1
0.026596,0.0,0.0,1800,1,medium,1,10,1546,0.0038809831824062097,0.000646830530401035,0.0,5,1
0.007299,1.0,0.5,4300,1,high,0,8,271,0.06642066420664207,0.055350553505535055,0.0036900369003690036,5,1
0.003106,0.5,0.318182,2100,1,medium,2,8,202,0.024752475247524754,0.0049504950495049506,0.01485148514851485,5,1
0.012386,0.0,0.0,2000,1,medium,2,10,761,0.03942181340341656,0.006570302233902759,0.013140604467805518,5,1
0.0,0.4,-0.25,2100,1,medium,0,11,931,0.0,0.015037593984962405,0.0021482277121374865,5,1
0.0,0.9,-0.6,1300,0,medium,2,7,73,0.0,0.1780821917808219,0.0,5,1
0.018561,0.0,0.0,3100,1,medium,1,7,527,0.018975332068311195,0.003795066413662239,0.0,5,1
0.036027,0.6,-0.36667,1200,0,medium,2,9,200,0.05,0.045,0.0,5,1
0.036697,0.4,-0.4,1300,0,medium,0,12,234,0.01282051282051282,0.0641025641025641,0.004273504273504274,5,1
0.030059,0.35,0.3,82000,1,very_high,0,7,183,0.8087431693989071,0.07650273224043716,0.0,6,1
0.047619,0.0,0.0,949,0,low,2,11,294,0.003401360544217687,0.003401360544217687,0.030612244897959183,6,1
0.021053,0.875,-0.5,1100,0,medium,1,12,230,0.08260869565217391,0.004347826086956522,0.06956521739130435,6,1
0.026201,0.0,0.0,2100,1,medium,0,7,413,0.01937046004842615,0.007263922518159807,0.0,6,1
0.003781,0.0,0.0,9700,1,high,5,13,963,0.008307372793354102,0.0020768431983385254,0.0,6,1
0.008721,0.25,0.65,8300,1,high,2,8,81,0.2222222222222222,0.012345679012345678,0.024691358024691357,6,1
0.010309,0.338462,0.1,6600,1,high,5,11,183,0.03278688524590164,0.0,0.01092896174863388,6,1
0.029745,0.7,0.05,2900,1,medium,2,12,89,1.7191011235955056,0.06741573033707865,0.0,6,1
0.029979,0.2,-0.1,978,0,medium,0,7,100,0.06,0.01,0.0,6,1
0.033784,0.0,0.0,1000,0,medium,0,11,1329,0.0015048908954100827,0.003762227238525207,0.0,6,1
0.043956,0.6875,-0.375,2000,1,medium,2,8,469,0.0042643923240938165,0.014925373134328358,0.0,6,1
0.036036,0.433333,-0.16667,1500,1,medium,0,10,336,0.011904761904761904,0.005952380952380952,0.0,6,1
0.021546,0.0,0.0,1100,0,medium,2,11,273,0.03663003663003663,0.014652014652014652,0.003663003663003663,6,1
0.005222,0.0,0.0,1700,1,medium,0,11,288,0.034722222222222224,0.003472222222222222,0.0,6,1
0.017422,0.0,0.0,5200,1,high,1,9,407,0.02457002457002457,0.002457002457002457,0.0,6,1
0.025573,0.0,0.0,2200,1,medium,1,8,117,0.11965811965811966,0.008547008547008548,0.0,6,1
0.007233,0.0,0.0,3900,1,medium,5,9,103,0.07766990291262135,0.019417475728155338,0.009708737864077669,6,1
0.017065,0.0,0.0,1300,0,medium,0,8,524,0.03816793893129771,0.0019083969465648854,0.0,6,1
0.0,0.0,0.0,2000,1,medium,0,12,778,0.0,0.0,0.0012853470437017994,6,1
0.031447,0.416667,0.375,876,0,low,0,11,360,0.011111111111111112,0.0,0.0,6,1
0.018062,1.0,0.8,1400,0,medium,3,7,445,0.04943820224719101,0.02247191011235955,0.0,6,1
0.008772,0.5,0.318182,5800,1,high,2,13,1033,0.00484027105517909,0.000968054211035818,0.002904162633107454,6,1
0.006849,0.333333,0.25,13600,1,high,3,10,508,0.001968503937007874,0.0,0.001968503937007874,6,1
0.028721,0.35,0.15,840,0,low,3,9,558,0.007168458781362007,0.0,0.0,6,1
0.038462,0.6,-0.4,399,0,very_low,0,8,238,0.01680672268907563,0.0,0.0,6,1
0.009926,0.0,0.0,9200,1,high,0,13,148,0.08108108108108109,0.013513513513513514,0.006756756756756757,6,1
0.007813,0.0,0.0,1500,1,medium,3,10,110,0.10909090909090909,0.0,0.0,6,1
0.018382,0.0,0.0,2200,1,medium,3,12,228,0.09210526315789473,0.043859649122807015,0.0,6,1
0.022059,1.0,0.0,651,0,low,2,8,119,0.025210084033613446,0.008403361344537815,0.0,6,1
0.01355,0.454545,0.136364,567,0,low,1,10,372,0.016129032258064516,0.002688172043010753,0.0,0,0
0.009036,0.7,0.166667,2000,1,medium,2,11,142,0.2746478873239437,0.0,0.13380281690140844,0,0
0.019589,0.0,0.0,1200,0,medium,0,9,385,0.07532467532467532,0.0025974025974025974,0.0,0,0
0.012821,0.0,0.0,1200,0,medium,1,7,254,0.007874015748031496,0.003937007874015748,0.0,0,0
0.017563,0.5,0.3,1600,1,medium,2,10,123,0.032520325203252036,0.07317073170731707,0.016260162601626018,0,0
0.013838,0.6,0.2,2600,1,medium,1,9,261,0.13026819923371646,0.0421455938697318,0.0,0,0
0.01074,0.27,0.08,705,0,low,0,10,342,0.017543859649122806,0.0029239766081871343,0.0,0,0
0.01476,0.15,-0.15,698,0,low,5,10,120,0.08333333333333333,0.008333333333333333,0.0,0,0
0.022676,0.7,0.35,81700,1,very_high,0,5,1946,0.006166495375128468,0.0046248715313463515,0.0005138746145940391,0,0
0.032329,0.4,-0.4,1300,0,medium,0,7,139,1.1366906474820144,0.07913669064748201,0.0,0,0
0.029526,0.485714,-0.09286,729,0,low,0,11,165,0.9818181818181818,0.08484848484848485,0.0,0,0
0.010135,0.4,-0.2,5000,1,high,1,10,4106,0.001948368241597662,0.00024354603019970775,0.0,0,0
0.055215,0.5,-0.2,262,0,very_low,5,11,716,0.008379888268156424,0.002793296089385475,0.0,0,0
0.018634,0.066667,0.0,935,0,low,1,7,219,0.0502283105022831,0.0045662100456621,0.0,0,0
0.011952,0.45,-0.2,2200,1,medium,5,7,141,0.14893617021276595,0.07092198581560284,0.0,0,0
0.017007,0.875,0.1875,4700,1,high,2,9,171,0.029239766081871343,0.005847953216374269,0.0,0,0
0.015475,0.5,0.0,2100,1,medium,5,11,144,0.09027777777777778,0.006944444444444444,0.0,0,0
0.015979,0.0,0.0,6000,1,high,1,8,275,0.01090909090909091,0.007272727272727273,0.0,0,0
0.021362,0.333333,0.25,1400,0,medium,5,7,149,0.04697986577181208,0.006711409395973154,0.006711409395973154,0,0
0.008322,0.5,0.5,1300,0,medium,1,8,291,0.058419243986254296,0.003436426116838488,0.0,0,0
0.029412,0.0,0.0,2600,1,medium,2,8,59,0.0847457627118644,0.11864406779661017,0.01694915254237288,0,0
0.010283,0.95,-0.6,10100,1,high,1,9,278,0.09712230215827339,0.08273381294964029,0.0035971223021582736,0,0
